Source URL	Line	Destination URL	Status
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	287	https://cloud.google.com/docs/get-started	301 Moved Permanently -> https://docs.cloud.google.com/docs/get-started
https://cloud.google.com/docs/get-started	NA	https://docs.cloud.google.com/docs/get-started	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	288	https://cloud.google.com/compute/docs/create-linux-vm-instance	301 Moved Permanently -> https://docs.cloud.google.com/compute/docs/create-linux-vm-instance
https://cloud.google.com/compute/docs/create-linux-vm-instance	NA	https://docs.cloud.google.com/compute/docs/create-linux-vm-instance	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	293	https://datascience.nih.gov/strides	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	300	https://cloud.nih.gov/resources/cloudlab/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	321	https://twitter.com/ncbi	403 Forbidden
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	331	https://www.facebook.com/ncbi.nlm	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	338	https://www.linkedin.com/company/ncbinlm	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	346	https://github.com/ncbi	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	384	https://ncbiinsights.ncbi.nlm.nih.gov/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	395	https://www.nlm.nih.gov/socialmedia/index.html	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	397	https://twitter.com/NLM_NIH	403 Forbidden
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	412	https://www.facebook.com/nationallibraryofmedicine	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	438	https://www.youtube.com/user/NLMNIH	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	466	https://www.google.com/maps/place/8600+Rockville+Pike,+Bethesda,+MD+20894/@38.9959508,-77.101021,17z/data=!3m1!4b1!4m5!3m4!1s0x89b7c95e25765ddb:0x19156f88b27635b8!8m2!3d38.9959508!4d-77.0988323	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	471	https://www.nlm.nih.gov/web_policies.html	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	472	https://www.nih.gov/institutes-nih/nih-office-director/office-communications-public-liaison/freedom-information-act-office	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	474	https://www.hhs.gov/vulnerability-disclosure-policy/index.html	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	477	https://support.nlm.nih.gov/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	478	https://www.nlm.nih.gov/accessibility.html	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	479	https://www.nlm.nih.gov/careers/careers.html	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	487	https://www.nlm.nih.gov/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	490	https://www.nih.gov/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	494	https://www.hhs.gov/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	497	https://www.usa.gov/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	535	https://www.ncbi.nlm.nih.gov/pathogens/static/django_uswds/uswds/js/uswds.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	539	https://code.jquery.com/jquery-3.5.0.min.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	550	https://www.ncbi.nlm.nih.gov/pathogens/static/nwds/js/nwds.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	551	https://www.ncbi.nlm.nih.gov/pathogens/static/nwds/js/header.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	552	https://www.ncbi.nlm.nih.gov/pathogens/static/nwds/js/ncbipopup.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	553	https://www.ncbi.nlm.nih.gov/pathogens/static/nwds/js/ncbiclearbutton.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	554	https://www.ncbi.nlm.nih.gov/pathogens/static/nwds/js/override-uswds.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	555	https://www.ncbi.nlm.nih.gov/pathogens/static/nwds/js/ncbifeedback.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	559	https://www.ncbi.nlm.nih.gov/core/pinger/pinger.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	563	https://www.ncbi.nlm.nih.gov/pathogens/static/main/scripts/page-search.js	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	195	https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/#maincontent	Anchor #maincontent not found
